"","count","DistanciaN","Distancia","Segregation","costoCupo","costoCurrentSolution","temp","conf","count_replica","experiment"
"12431",1999387,0.2491847094003,3.7736378918093,0.0106110871667,0.0132981108085,0.0626936575174,1.10109e-08,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",24,"exp14v2"
"12531",868117,0.2509541711514,3.8004345115863,0.0097690003543,0.0402475729471,0.0723367414511,3.149885e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",25,"exp14v2"
"12631",2000145,0.2488527857381,3.7686112603118,0.009723725448,0.0169370583872,0.0635418572742,1.12356e-08,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",26,"exp14v2"
"12731",2006380,0.2490795203768,3.7720449157166,0.015150698115,0.0181430151438,0.0663469875386,1.16989e-08,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",27,"exp14v2"
"12831",1997998,0.2500657594466,3.7869804594467,0.014247029056,0.0146025371426,0.0649065813135,1.16989e-08,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",28,"exp14v2"
"12931",1984396,0.2497397187191,3.7820429187498,0.0120344370038,0.0397978778537,0.0728867976749,1.26835e-08,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",29,"exp14v2"
"13031",2001176,0.248468668965,3.7627942195575,0.0106572876248,0.0136340670405,0.0626800048461,1.12356e-08,"10 9e-08 0.98 0.99 0.01 2537505 1 85 -1 -1 -1 exp14v2",30,"exp14v2"
"11143",2011914,0.2498301249877,3.7834120257135,0.0134830026168,0.0127360414108,0.0638620426941,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",1,"exp14v2"
"12143",2008380,0.2497578258417,3.7823171318988,0.0128152335592,0.0125159594393,0.0634817625769,4.814455e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",2,"exp14v2"
"1334",2003239,0.2492071542867,3.7739777957864,0.0108292584449,0.0168025083987,0.0640435396802,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",3,"exp14v2"
"1434",1999708,0.2492677025704,3.7748947352664,0.0097667911504,0.0147210946788,0.0628578091434,4.814455e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",4,"exp14v2"
"1534",2000013,0.2499657506323,3.7854659321218,0.0102603471286,0.0178466624147,0.064335189053,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",5,"exp14v2"
"1634",1995137,0.2504786770767,3.7932336586054,0.0120618124004,0.0140914794137,0.0638760216215,5.012969e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",6,"exp14v2"
"1734",1999087,0.2495075595684,3.7785271148699,0.0129544850232,0.0103611933367,0.0627182539663,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",7,"exp14v2"
"1834",905397,0.2489595494367,3.7702280831883,0.0119190295158,0.0427499396535,0.0737244659766,1.5539418e-06,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",8,"exp14v2"
"1934",2001892,0.2498055072187,3.7830392157367,0.0114747591681,0.0134259953469,0.0632425038143,4.351886e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",9,"exp14v2"
"11032",2000749,0.2488362684112,3.7683611229306,0.0137708767562,0.0142174208462,0.064301512143,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",10,"exp14v2"
"11144",1694865,0.2506510570382,3.7958441701255,0.0058865531832,0.0395327547282,0.0703525902753,7.358674e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",11,"exp14v2"
"11234",2001843,0.2494442789449,3.7775687970057,0.0124408699146,0.0170563665284,0.0648757063546,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",12,"exp14v2"
"11333",1999141,0.2502140684539,3.7892264419186,0.01124778413,0.0145894755513,0.0636483062784,4.623803e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",13,"exp14v2"
"11432",1998819,0.2485500471626,3.7640266059709,0.0107252440581,0.0204266653499,0.0651524951847,5.219667e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",14,"exp14v2"
"11532",2000143,0.2489929766844,3.770734303368,0.0097030823385,0.0163732188394,0.0633616798772,4.623803e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",15,"exp14v2"
"11632",1996990,0.2495270843123,3.7788227963902,0.0075585679229,0.0097349549072,0.0601862453579,4.531326e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",16,"exp14v2"
"11732",2000415,0.2504691444601,3.7930892972457,0.0076877980855,0.0160677407883,0.0627052089882,4.531326e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",17,"exp14v2"
"11832",2007670,0.2497854966013,3.7827361761786,0.0149667887793,0.0174216699506,0.066161826588,4.351886e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",18,"exp14v2"
"11932",2004288,0.2495238631213,3.7787740148714,0.0136887891311,0.0176059744698,0.0656238711785,4.264848e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",19,"exp14v2"
"12032",1999092,0.2494866205948,3.778210016344,0.0095794715972,0.0124671955267,0.0620194763572,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",20,"exp14v2"
"12144",2004785,0.2487436294219,3.7669582037822,0.0161406032544,0.0115701901375,0.0643518184628,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",21,"exp14v2"
"12234",1997030,0.2492777203129,3.7750464433406,0.0144129011512,0.0153994559493,0.0650934176852,4.912709e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",22,"exp14v2"
"12333",1999682,0.2484847387293,3.763037579079,0.0112681517776,0.0140993630329,0.0631114244298,4.623803e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",23,"exp14v2"
"12432",1998246,0.2492233102038,3.7742224600001,0.0096958707478,0.0158526891828,0.0632220429295,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",24,"exp14v2"
"12532",1997522,0.2490179071785,3.7711118492353,0.0098784964315,0.0137751154365,0.0625143055219,5.115274e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",25,"exp14v2"
"12632",1999624,0.2497718498247,3.7825295102349,0.0156902837649,0.0110536072726,0.0641946634591,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",26,"exp14v2"
"12732",2002529,0.2492171962065,3.7741298700019,0.0114730127401,0.0105218324249,0.0620784876561,4.718166e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",27,"exp14v2"
"12832",2000566,0.2503174341828,3.7907918061507,0.0096311702734,0.015346545957,0.0632480038552,4.814455e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",28,"exp14v2"
"12932",1999929,0.2501031260187,3.7875463365131,0.0132715305704,0.0145209064627,0.0644673638423,4.912709e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",29,"exp14v2"
"13032",2002602,0.2498145037024,3.7831754579315,0.0129779874265,0.0110954162202,0.0630563226262,4.814455e-07,"10 9e-08 0.98 0.99 0.01 2537505 1 280 -1 -1 -1 exp14v2",30,"exp14v2"
"11145",2001233,0.2494870167903,3.7782160163036,0.0063177225662,0.011392454347,0.0602378326788,1.5210762e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",1,"exp14"
"12145",1999931,0.2482497693372,3.7594792170774,0.0117441332911,0.0116201843995,0.0623796449825,2.7388591e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",2,"exp14"
"1335",2002189,0.2486913517494,3.7661665139293,0.0069062137093,0.0102505192679,0.0599117095602,5.7214704e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",3,"exp14"
"1435",2003520,0.2496305212613,3.780389239175,0.0060985541163,0.0114529842452,0.060196272122,9.2705807e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",4,"exp14"
"1535",2006414,0.2511168388991,3.8028979419387,0.0107781933309,0.0112123474177,0.062434386698,1.16989e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",5,"exp14"
"1635",2028143,0.2491510560346,3.7731282473117,0.0055887954733,0.0107540295242,0.0596254348975,8.8419036e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",6,"exp14"
"1735",1999733,0.2489657024054,3.7703212633675,0.0077809702947,0.0164111391964,0.062545616069,1.3384587e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",7,"exp14"
"1835",1999609,0.2493917431331,3.776773197907,0.0110239603751,0.0131062443399,0.0628464438107,1.14649e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",8,"exp14"
"1935",1831984,0.2495298331321,3.7788644243479,0.0043241391961,0.0105689970519,0.0590985228452,6.2778381e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",9,"exp14"
"11033",2000654,0.2497165938966,3.7816927178617,0.0128443553838,0.0156460104246,0.064603283294,1.19377e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",10,"exp14"
"11146",1999918,0.2496422256087,3.7805664890901,0.0066992647461,0.017299560249,0.0625442904677,2.4180417e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",11,"exp14"
"11235",1998488,0.2493908357548,3.776759456627,0.0108876894081,0.0146498618241,0.0633391394881,1.12356e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",12,"exp14"
"11334",1984525,0.2484734394413,3.7628664633579,0.0098132670703,0.0103459583998,0.0611449794818,5.7574856e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",13,"exp14"
"11433",1999595,0.2494496506621,3.7776501459599,0.0089776701386,0.0104365244799,0.0610283996584,5.5956103e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",14,"exp14"
"11533",2006556,0.2492545452287,3.7746954812937,0.0128387359625,0.0143067175367,0.0640235456532,1.16989e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",15,"exp14"
"11633",2008039,0.2500118984878,3.7861647924031,0.0121938688015,0.0141662126348,0.0638592836747,1.12356e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",16,"exp14"
"11733",2000004,0.249706048202,3.7815330145132,0.0128454847773,0.0135902114748,0.0638672936174,1.07907e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",17,"exp14"
"11833",1995783,0.2489165917549,3.7695775347011,0.0098578037389,0.0163189223709,0.0633922292538,1.16989e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",18,"exp14"
"11933",1999677,0.2500533714389,3.7867928562203,0.0087883782786,0.0131407584852,0.0620424411725,1.19377e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",19,"exp14"
"12033",2001895,0.2496842053728,3.781202228052,0.0102555320558,0.0159921603928,0.0636104721727,1.10109e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",20,"exp14"
"12146",2005553,0.2494674105328,3.7779191003476,0.0066504253637,0.0100411128098,0.0598935962736,8.1318099e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",21,"exp14"
"12235",1999727,0.2492776575876,3.7750454934324,0.0058714468564,0.0184452429249,0.0625205620376,5.7716021e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",22,"exp14"
"12334",2003670,0.2503711657033,3.7916055129871,0.0097916818813,0.0140793922137,0.0628757535333,1.4472665e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",23,"exp14"
"12433",2008828,0.2501181526435,3.787773898793,0.0139178025868,0.0093115763468,0.0628870825132,1.14649e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",24,"exp14"
"12533",2004106,0.2483879737628,3.7615721763855,0.0094153294023,0.0107766781673,0.0611099491813,8.7378695e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",25,"exp14"
"12633",2000306,0.2495900971908,3.77977705954,0.0125344002242,0.0122126913773,0.0632171535574,1.24299e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",26,"exp14"
"12733",1994271,0.2499769655414,3.7856357700142,0.0082124977781,0.0151346750624,0.0624913756146,3.439299e-07,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",27,"exp14"
"12833",2001220,0.2494648866961,3.777880879521,0.0100842994735,0.0148030089753,0.0630653929861,1.21813e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",28,"exp14"
"12933",2000478,0.2511747170311,3.8037744448052,0.00880857514,0.0137227824234,0.0624992510036,7.5219821e-06,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",29,"exp14"
"13033",2000158,0.2505188974527,3.7938427535013,0.013708231227,0.0157142546988,0.0651698109438,1.21813e-08,"10 9e-08 0.98 0.99 0.1 23853 1 85 -1 -1 -1 exp14",30,"exp14"
"11147",2000005,0.2494185689691,3.7771794467156,0.007150339001,0.0135915565453,0.0613653945457,2.1990287e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",1,"exp14"
"12147",1999515,0.2501211370528,3.787819094504,0.0131153712593,0.0173149696074,0.0654021776251,4.814455e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",2,"exp14"
"1336",1999198,0.250359008453,3.7914214043387,0.0102989558586,0.0247067379824,0.0668860321731,5.115274e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",3,"exp14"
"1436",1977951,0.2494878672758,3.778228896005,0.005888365722,0.0102022716102,0.0596289395865,4.8527398e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",4,"exp14"
"1536",2003754,0.2488498224184,3.7685663839818,0.0065094605272,0.0103115166586,0.0597974152651,6.6341215e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",5,"exp14"
"1636",1992220,0.2495413495304,3.7790388279736,0.0150654592065,0.0130366312295,0.064585711427,5.012969e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",6,"exp14"
"1736",1999198,0.250359008453,3.7914214043387,0.0102989558586,0.0247067379824,0.0668860321731,5.115274e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",7,"exp14"
"1836",1995626,0.2485943512423,3.7646975442254,0.0127365892069,0.0100755720233,0.0623271749347,4.531326e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",8,"exp14"
"1936",1999979,0.249209067722,3.7740067727335,0.011533019345,0.015044056182,0.0637175428676,8.4227351e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",9,"exp14"
"11034",1995942,0.2492410432716,3.7744910084865,0.0131114321551,0.0142162869767,0.0641052255449,5.115274e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",10,"exp14"
"11148",1997184,0.2485760245166,3.7644200054198,0.0137125669962,0.0101502070842,0.0627681793534,4.8440832e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",11,"exp14"
"11236",1999733,0.2493171093703,3.7756429488009,0.012446164291,0.0133777512318,0.0635369335726,1.01938944e-05,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",12,"exp14"
"11335",2000077,0.2496293989296,3.7803722426528,0.0129344258928,0.0184471409786,0.0656236040742,4.912709e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",13,"exp14"
"11434",1997431,0.2502416355497,3.7896439163191,0.0085352123297,0.020940467458,0.0647598941369,4.814455e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",14,"exp14"
"11534",2000000,0.2492717157144,3.7749555100706,0.0082906793545,0.0132897764778,0.06171486469,4.4407e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",15,"exp14"
"11634",2001011,0.250197491482,3.7889754012769,0.0126158377594,0.0181916657412,0.0655175592649,4.623803e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",16,"exp14"
"11734",2007824,0.2495604217405,3.7793276563487,0.0112916541809,0.0120756582766,0.0626292486921,4.264848e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",17,"exp14"
"11834",2002921,0.2481768058211,3.758374262083,0.0105543365207,0.0106894361695,0.0615216869596,5.180208e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",18,"exp14"
"11934",1999771,0.2489038124107,3.7693840050992,0.0116011630924,0.0186054343139,0.0649532562397,4.623803e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",19,"exp14"
"12034",2001735,0.2500739454496,3.7871044277721,0.013979026733,0.0161121739677,0.0653326333275,4.623803e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",20,"exp14"
"12148",2030842,0.2492613900859,3.7747991393898,0.0087216559143,0.0117581173094,0.0613503351636,1.3451854e-05,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",21,"exp14"
"12236",2003616,0.2497085357651,3.7815706860158,0.0102764836826,0.0147960030228,0.0631974660361,4.814455e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",22,"exp14"
"12335",1999161,0.25087662695,3.799260186976,0.0075526234566,0.0111571278513,0.0609808043461,1.24417913e-05,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",23,"exp14"
"12434",2001287,0.248534768268,3.7637952233315,0.0111859098938,0.021202994221,0.0656239096623,4.531326e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",24,"exp14"
"12534",1990979,0.2491089794599,3.7724910422568,0.0087466513207,0.0102644517798,0.0607949360859,6.2688788e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",25,"exp14"
"12634",1995578,0.2489119094936,3.769506626824,0.0149720831556,0.0124302784998,0.0641942585652,4.718166e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",26,"exp14"
"12734",1991485,0.249607383633,3.780038844356,0.0075752884559,0.0099819648785,0.0602988361448,6.6503874e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",27,"exp14"
"12834",1999663,0.2502109940487,3.7891798833149,0.0153265584562,0.0153219171215,0.0656572798922,4.4407e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",28,"exp14"
"12934",1998001,0.2503798381148,3.7917368474537,0.0101621560049,0.0143403354429,0.063129580542,4.4407e-07,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",29,"exp14"
"13034",1999491,0.2495097812465,3.7785607598276,0.0062586745685,0.0178255572376,0.0625149412385,3.8286752e-06,"10 9e-08 0.98 0.99 0.1 23853 1 280 -1 -1 -1 exp14",30,"exp14"
"11149",2001947,0.2495688903716,3.7794559047772,0.0074267153636,0.0160032650175,0.0623773777417,1.07907e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",1,"exp14v2"
"12149",2001737,0.248779288563,3.7674982236193,0.0128053499888,0.0161667256737,0.064571685285,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",2,"exp14v2"
"1337",1999953,0.2502043726091,3.7890796086427,0.0085663890996,0.0159144430715,0.0629702619845,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",3,"exp14v2"
"1437",2003015,0.2502211491082,3.7893336709109,0.0072653828794,0.0205323894927,0.0640655494332,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",4,"exp14v2"
"1537",2006414,0.2511168388991,3.8028979419387,0.0107781933309,0.0112123474177,0.062434386698,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",5,"exp14v2"
"1637",2001737,0.248779288563,3.7674982236193,0.0128053499888,0.0161667256737,0.064571685285,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",6,"exp14v2"
"1737",1991041,0.2494167562006,3.7771519942613,0.0117087419552,0.0211713937422,0.0660256920746,1.24299e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",7,"exp14v2"
"1837",1999868,0.2495820755103,3.7796555797054,0.0119753724784,0.0139295564339,0.0635890173979,1.19377e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",8,"exp14v2"
"1937",485549,0.2493469799594,3.7760953071615,0.0112811701037,0.0390005326295,0.0721950445463,9.568868e-07,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",9,"exp14v2"
"11035",2000654,0.2497165938966,3.7816927178617,0.0128443553838,0.0156460104246,0.064603283294,1.19377e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",10,"exp14v2"
"11150",2000145,0.2496022628649,3.7799612957594,0.0100775837141,0.0192545159748,0.0646817764824,1.14649e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",11,"exp14v2"
"11237",1998488,0.2493908357548,3.776759456627,0.0108876894081,0.0146498618241,0.0633391394881,1.12356e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",12,"exp14v2"
"11336",2000447,0.2483495363127,3.7609900820097,0.0158495778316,0.0132486926919,0.0647421099562,1.10109e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",13,"exp14v2"
"11435",1999746,0.2488422341424,3.7684514675968,0.013280301275,0.0160625407986,0.0647515152907,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",14,"exp14v2"
"11535",2008343,0.2497279918224,3.781865327349,0.0114705280744,0.0123958981218,0.0628561881802,1.05749e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",15,"exp14v2"
"11635",2008039,0.2500118984878,3.7861647924031,0.0121938688015,0.0141662126348,0.0638592836747,1.12356e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",16,"exp14v2"
"11735",2000004,0.249706048202,3.7815330145132,0.0128454847773,0.0135902114748,0.0638672936174,1.07907e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",17,"exp14v2"
"11835",2000478,0.2492813885174,3.7751019944048,0.0139231134908,0.0162208213799,0.0651776395283,1.21813e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",18,"exp14v2"
"11935",1999677,0.2500533714389,3.7867928562203,0.0087883782786,0.0131407584852,0.0620424411725,1.19377e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",19,"exp14v2"
"12035",2001895,0.2496842053728,3.781202228052,0.0102555320558,0.0159921603928,0.0636104721727,1.10109e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",20,"exp14v2"
"12150",2006414,0.2511168388991,3.8028979419387,0.0107781933309,0.0112123474177,0.062434386698,1.16989e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",21,"exp14v2"
"12237",2001559,0.2486492363979,3.7655287216409,0.0111470752851,0.0219752935865,0.0659076163455,1.12356e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",22,"exp14v2"
"12336",2000431,0.2500163720234,3.7862325393507,0.0125107105069,0.0177332712918,0.0652699811121,1.14649e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",23,"exp14v2"
"12435",1999453,0.2483086894923,3.7603715002768,0.0092095263604,0.0213727721474,0.0647890776697,1.10109e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",24,"exp14v2"
"12535",2001176,0.248468668965,3.7627942195575,0.0106572876248,0.0136340670405,0.0626800048461,1.12356e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",25,"exp14v2"
"12635",2000306,0.2495900971908,3.77977705954,0.0125344002242,0.0122126913773,0.0632171535574,1.24299e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",26,"exp14v2"
"12735",735076,0.2493710752656,3.7764602049947,0.0093635260507,0.0366508438671,0.0705391858169,4.814455e-07,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",27,"exp14v2"
"12835",2001220,0.2494648866961,3.777880879521,0.0100842994735,0.0148030089753,0.0630653929861,1.21813e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",28,"exp14v2"
"12935",1996613,0.2506498002526,3.7958251374419,0.0133363853035,0.014250004749,0.0645155525946,1.12356e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",29,"exp14v2"
"13035",1999793,0.2488557921125,3.7686567886604,0.0131753282811,0.013236603199,0.0637001687157,1.05749e-08,"10 9e-08 0.98 0.99 0.1 2537505 1 85 -1 -1 -1 exp14v2",30,"exp14v2"
"11151",1999382,0.2494309528392,3.777366987282,0.0133727187188,0.0167163804726,0.0651507909424,4.718166e-07,"10 9e-08 0.98 0.99 0.1 2537505 1 280 -1 -1 -1 exp14v2",1,"exp14v2"
"12151",1999515,0.2501211370528,3.787819094504,0.0131153712593,0.0173149696074,0.0654021776251,4.814455e-07,"10 9e-08 0.98 0.99 0.1 2537505 1 280 -1 -1 -1 exp14v2",2,"exp14v2"
"1338",2006355,0.249083592735,3.7721065872575,0.0138288118882,0.0137811540555,0.0642235299865,4.4407e-07,"10 9e-08 0.98 0.99 0.1 2537505 1 280 -1 -1 -1 exp14v2",3,"exp14v2"
"1438",2005867,0.2507164737197,3.7968348363198,0.0069194524048,0.0397342474067,0.0708812409015,5.774474e-07,"10 9e-08 0.98 0.99 0.1 2537505 1 280 -1 -1 -1 exp14v2",4,"exp14v2"
